time,anklel.x,anklel.y,anklel.z,ankler.x,ankler.y,ankler.z,earl.x,earl.y,earl.z,earr.x,earr.y,earr.z,elbowl.x,elbowl.y,elbowl.z,elbowr.x,elbowr.y,elbowr.z,eyel.x,eyel.y,eyel.z,eyer.x,eyer.y,eyer.z,handl.x,handl.y,handl.z,handr.x,handr.y,handr.z,kneel.x,kneel.y,kneel.z,kneer.x,kneer.y,kneer.z,nose.x,nose.y,nose.z,tailbase.x,tailbase.y,tailbase.z,tailtip.x,tailtip.y,tailtip.z,throat.x,throat.y,throat.z
0.4,,,,475.2913513183594,826.107177734375,0.0,1143.64404296875,275.03497314453125,0.0,822.7273559570312,304.1833801269531,0.0,,,,837.7926635742188,640.0148315429688,0.0,1106.5,419.7731018066406,0.0,976.1339111328125,428.5722961425781,0.0,,,,,,,,,,471.18829345703125,695.7957763671875,0.0,1072.453369140625,491.0716857910156,0.0,563.5737915039062,376.0528564453125,0.0,253.10153198242188,804.0813598632812,0.0,937.2252197265625,571.1810302734375,0.0
0.4166666666666667,,,,474.0259704589844,825.6729736328125,0.0,1144.4656982421875,278.0480651855469,0.0,827.1834716796875,310.50067138671875,0.0,,,,834.0841064453125,641.5310668945312,0.0,1106.52099609375,434.0284118652344,0.0,979.2359008789062,434.5600280761719,0.0,,,,971.4750366210938,699.0650634765625,0.0,,,,468.1731262207031,696.0982055664062,0.0,1074.341064453125,497.8084411621094,0.0,556.550048828125,377.0338439941406,0.0,251.32620239257812,804.6461181640625,0.0,937.1155395507812,578.4256591796875,0.0
0.43333333333333335,,,,469.5274658203125,826.8323974609375,0.0,1148.9266357421875,285.83538818359375,0.0,834.813232421875,310.3757019042969,0.0,,,,835.3732299804688,650.2437133789062,0.0,1114.091552734375,439.41680908203125,0.0,984.917724609375,441.3826904296875,0.0,,,,974.7095336914062,747.3258056640625,0.0,,,,465.28326416015625,695.265869140625,0.0,1080.5892333984375,507.5624084472656,0.0,555.3274536132812,374.24786376953125,0.0,249.73843383789062,803.6299438476562,0.0,938.3880615234375,587.6682739257812,0.0
0.45,,,,467.1527099609375,827.87744140625,0.0,1153.407958984375,290.4481506347656,0.0,834.611328125,317.78387451171875,0.0,,,,834.1708374023438,648.5037231445312,0.0,1120.3731689453125,447.230712890625,0.0,991.0922241210938,445.62744140625,0.0,,,,973.309814453125,793.776611328125,0.0,,,,466.01116943359375,694.0075073242188,0.0,1084.3544921875,516.0996704101562,0.0,553.8190307617188,370.6337890625,0.0,251.078369140625,801.934814453125,0.0,939.2300415039062,590.9004516601562,0.0
0.4666666666666667,,,,465.7542419433594,830.9511108398438,0.0,1158.0330810546875,301.7010192871094,0.0,836.2184448242188,326.99859619140625,0.0,,,,834.3008422851562,650.4354858398438,0.0,1128.6495361328125,456.305908203125,0.0,997.3731689453125,452.69317626953125,0.0,,,,952.3004760742188,809.7777709960938,0.0,,,,468.83197021484375,689.8490600585938,0.0,1089.092529296875,523.9097290039062,0.0,552.3844604492188,369.1148376464844,0.0,260.132568359375,798.6417846679688,0.0,944.4283447265625,593.7726440429688,0.0
0.48333333333333334,,,,464.77569580078125,836.2750244140625,0.0,1171.4293212890625,307.7997131347656,0.0,853.488037109375,329.40423583984375,0.0,,,,836.1162109375,646.5875244140625,0.0,1143.3564453125,443.3935852050781,0.0,1012.75439453125,445.31732177734375,0.0,,,,924.9595947265625,858.4173583984375,0.0,,,,470.94403076171875,685.0234375,0.0,1107.892578125,515.0194702148438,0.0,560.7171020507812,365.098876953125,0.0,271.68994140625,801.0084228515625,0.0,947.3394165039062,596.509765625,0.0
0.5,,,,465.5684814453125,832.329833984375,0.0,1184.0582275390625,318.52545166015625,0.0,850.29296875,338.698486328125,0.0,948.212646484375,639.01123046875,0.0,836.407470703125,656.9091796875,0.0,1157.659423828125,426.9043884277344,0.0,1024.564697265625,431.1593322753906,0.0,930.6453247070312,759.7188720703125,0.0,888.1245727539062,878.0068969726562,0.0,,,,477.60540771484375,677.4926147460938,0.0,1121.900634765625,495.7371520996094,0.0,571.471923828125,361.8329772949219,0.0,275.5635986328125,802.2476196289062,0.0,955.0795288085938,590.5816040039062,0.0
0.5166666666666667,,,,465.3414001464844,832.4627075195312,0.0,1184.02099609375,318.49468994140625,0.0,850.1956787109375,338.6961669921875,0.0,948.2321166992188,638.9389038085938,0.0,836.5184326171875,656.9789428710938,0.0,1157.723388671875,426.9324035644531,0.0,1024.5943603515625,431.1215515136719,0.0,930.6255493164062,759.5881958007812,0.0,888.8598022460938,879.291015625,0.0,,,,477.9042663574219,677.0486450195312,0.0,1121.8863525390625,495.7890319824219,0.0,571.4305419921875,361.90948486328125,0.0,275.4389343261719,802.5576782226562,0.0,955.1343383789062,590.52294921875,0.0
0.5333333333333333,645.2573852539062,716.1771850585938,0.0,466.4811096191406,832.8989868164062,0.0,1185.932861328125,298.3760986328125,0.0,866.8417358398438,339.037353515625,0.0,965.568359375,633.9718627929688,0.0,832.70654296875,670.3612670898438,0.0,1175.7633056640625,391.42767333984375,0.0,1036.4532470703125,416.6693420410156,0.0,935.6677856445312,758.6644897460938,0.0,889.6392211914062,879.654052734375,0.0,,,,479.3250427246094,675.881103515625,0.0,1158.10400390625,455.6666564941406,0.0,574.6710205078125,366.45416259765625,0.0,300.1153259277344,822.1216430664062,0.0,967.1350708007812,585.7252197265625,0.0
0.55,645.2681884765625,716.1716918945312,0.0,466.77166748046875,832.5458984375,0.0,1185.8226318359375,299.0993957519531,0.0,867.2814331054688,338.7511901855469,0.0,965.6734619140625,633.7830810546875,0.0,833.0087280273438,670.5767822265625,0.0,1175.7813720703125,391.4009094238281,0.0,1036.444091796875,416.646240234375,0.0,935.5198974609375,758.6146850585938,0.0,889.4440307617188,879.8629150390625,0.0,,,,479.4642333984375,676.3265380859375,0.0,1158.2158203125,455.7379455566406,0.0,574.718505859375,366.4568176269531,0.0,300.0331726074219,821.9494018554688,0.0,967.190185546875,585.9197998046875,0.0
0.5666666666666667,766.4502563476562,826.6776123046875,0.0,465.2602233886719,837.4029541015625,0.0,1210.0654296875,349.8608093261719,0.0,873.8069458007812,383.2084045410156,0.0,,,,833.8814086914062,676.2373657226562,0.0,1185.1097412109375,450.8946838378906,0.0,1048.9783935546875,464.8014221191406,0.0,936.3165283203125,760.7732543945312,0.0,889.21923828125,879.5112915039062,0.0,672.8865966796875,732.6405639648438,0.0,478.9633483886719,678.1343383789062,0.0,1156.2930908203125,512.7603759765625,0.0,575.7406005859375,373.1275939941406,0.0,368.3935546875,826.5802612304688,0.0,978.3941040039062,615.6112670898438,0.0
0.5833333333333334,766.9429321289062,827.638427734375,0.0,465.572265625,837.109130859375,0.0,1210.0855712890625,349.6901550292969,0.0,873.8079223632812,383.2063903808594,0.0,,,,833.6465454101562,676.7268676757812,0.0,1185.1849365234375,450.96533203125,0.0,1048.996826171875,464.74664306640625,0.0,936.1070556640625,761.2288818359375,0.0,889.3561401367188,879.6083984375,0.0,672.94140625,732.7108154296875,0.0,478.7711181640625,678.46728515625,0.0,1156.353271484375,512.742431640625,0.0,575.534912109375,373.2572021484375,0.0,368.04901123046875,826.59375,0.0,978.1951293945312,616.1902465820312,0.0
0.6,772.44873046875,837.8394165039062,0.0,466.4564514160156,836.8599853515625,0.0,1233.0928955078125,406.5208740234375,0.0,886.3530883789062,434.3414611816406,0.0,,,,838.9671020507812,669.289794921875,0.0,1186.9375,500.88543701171875,0.0,1052.359375,512.6529541015625,0.0,935.0737915039062,759.4989624023438,0.0,887.3564453125,878.4932250976562,0.0,682.9126586914062,734.8660888671875,0.0,472.32794189453125,678.2113647460938,0.0,1153.5361328125,566.701171875,0.0,568.8255004882812,370.8193054199219,0.0,371.4063720703125,832.4850463867188,0.0,973.161376953125,635.7890014648438,0.0
0.6166666666666667,772.2012329101562,837.6644897460938,0.0,466.40313720703125,836.8828125,0.0,1233.1376953125,406.4698791503906,0.0,886.496337890625,434.36968994140625,0.0,,,,838.8983154296875,669.1445922851562,0.0,1186.9150390625,500.97412109375,0.0,1052.322265625,512.6666870117188,0.0,934.9063720703125,759.0628662109375,0.0,886.91943359375,878.3568115234375,0.0,683.0039672851562,736.2340087890625,0.0,471.8768310546875,678.8040161132812,0.0,1153.5379638671875,566.8142700195312,0.0,568.4426879882812,370.7542724609375,0.0,371.24212646484375,831.9337768554688,0.0,973.2863159179688,635.833251953125,0.0
0.6333333333333333,773.7463989257812,841.760986328125,0.0,465.6940612792969,837.3843994140625,0.0,1241.0313720703125,454.12188720703125,0.0,886.9420166015625,459.4665832519531,0.0,,,,838.9345092773438,668.2786254882812,0.0,1182.70166015625,544.2506713867188,0.0,1045.3250732421875,547.5729370117188,0.0,933.8610229492188,758.5845336914062,0.0,881.9347534179688,875.7451171875,0.0,685.1952514648438,739.6701049804688,0.0,469.82373046875,680.0742797851562,0.0,1143.0943603515625,606.1036987304688,0.0,564.7529296875,368.8039855957031,0.0,373.96417236328125,841.0099487304688,0.0,967.17431640625,640.8599243164062,0.0
0.65,773.755615234375,841.762451171875,0.0,465.6654052734375,836.5147094726562,0.0,1240.99267578125,454.0792236328125,0.0,886.8786010742188,459.4540710449219,0.0,,,,839.6229858398438,668.2913208007812,0.0,1182.6875,544.333984375,0.0,1045.3211669921875,547.6131591796875,0.0,933.8435668945312,758.6082153320312,0.0,881.8525390625,875.6396484375,0.0,684.9432373046875,739.3153076171875,0.0,469.68365478515625,679.843994140625,0.0,1143.1103515625,606.0652465820312,0.0,563.4072875976562,369.04638671875,0.0,373.75,841.5286865234375,0.0,967.008544921875,640.5645751953125,0.0
0.6666666666666666,772.6445922851562,840.2092895507812,0.0,464.43377685546875,836.135498046875,0.0,1259.8675537109375,428.7462158203125,0.0,878.275634765625,436.90313720703125,0.0,,,,842.7947998046875,668.2175903320312,0.0,1179.14208984375,497.8976135253906,0.0,1038.6552734375,506.86602783203125,0.0,935.4962768554688,757.3704223632812,0.0,881.10205078125,875.0945434570312,0.0,683.8284301757812,737.2803955078125,0.0,467.7992248535156,679.7918090820312,0.0,1140.784912109375,569.7943725585938,0.0,562.6876831054688,369.7167663574219,0.0,373.728271484375,836.9984130859375,0.0,977.8633422851562,626.2347412109375,0.0
0.6833333333333333,772.5633544921875,840.0962524414062,0.0,464.49871826171875,836.2678833007812,0.0,1260.0992431640625,428.80810546875,0.0,877.998779296875,436.88702392578125,0.0,,,,843.1118774414062,668.2089233398438,0.0,1179.136474609375,497.91546630859375,0.0,1038.6002197265625,506.9478759765625,0.0,935.396728515625,757.2456665039062,0.0,881.2166748046875,875.2090454101562,0.0,684.070068359375,734.6557006835938,0.0,467.6776428222656,680.0114135742188,0.0,1140.7095947265625,569.7339477539062,0.0,562.0584716796875,369.8952941894531,0.0,373.73333740234375,836.9979858398438,0.0,977.794189453125,626.0460205078125,0.0
0.7,774.327880859375,841.1464233398438,0.0,464.1352233886719,837.39306640625,0.0,1272.670654296875,413.5130310058594,0.0,878.2261352539062,422.244873046875,0.0,,,,844.8358154296875,668.3348999023438,0.0,1179.9552001953125,466.5704345703125,0.0,1046.3472900390625,472.1098937988281,0.0,936.6150512695312,757.710693359375,0.0,883.5496215820312,878.129638671875,0.0,683.99560546875,737.3649291992188,0.0,469.4658203125,678.5104370117188,0.0,1143.790771484375,533.771240234375,0.0,561.4795532226562,370.2828063964844,0.0,372.111572265625,829.6549072265625,0.0,984.1067504882812,613.5303955078125,0.0
0.7166666666666667,774.1643676757812,841.1349487304688,0.0,464.160888671875,837.297119140625,0.0,1272.7161865234375,413.53546142578125,0.0,878.1192626953125,422.0811767578125,0.0,,,,844.8750610351562,668.1243896484375,0.0,1179.9354248046875,466.6048889160156,0.0,1046.371337890625,472.1531066894531,0.0,936.6383666992188,757.7794189453125,0.0,884.0047607421875,878.2510986328125,0.0,683.9500122070312,737.4529418945312,0.0,469.4649658203125,678.4735717773438,0.0,1143.808837890625,533.6611938476562,0.0,561.1907958984375,370.1597900390625,0.0,372.0946960449219,829.7026977539062,0.0,984.1161499023438,613.576171875,0.0
0.7333333333333333,774.3699951171875,841.7349243164062,0.0,466.8410339355469,839.0194091796875,0.0,1269.3541259765625,398.82733154296875,0.0,875.1383056640625,405.0036926269531,0.0,,,,845.0820922851562,668.9826049804688,0.0,1181.3134765625,456.3051452636719,0.0,1048.2344970703125,459.8438415527344,0.0,936.1062622070312,757.4085083007812,0.0,883.2982788085938,877.5818481445312,0.0,684.4194946289062,737.204345703125,0.0,474.0621337890625,677.3411865234375,0.0,1145.083984375,524.8882446289062,0.0,565.5220947265625,367.7687683105469,0.0,375.3720397949219,845.5682373046875,0.0,984.62744140625,608.4239501953125,0.0
0.75,774.3384399414062,841.2445068359375,0.0,466.83624267578125,839.047607421875,0.0,1269.461669921875,399.3607482910156,0.0,875.162353515625,404.9642333984375,0.0,,,,845.4801635742188,668.669189453125,0.0,1181.3836669921875,456.2586669921875,0.0,1048.1771240234375,459.781005859375,0.0,936.0155029296875,757.7833862304688,0.0,883.2456665039062,877.523681640625,0.0,684.446044921875,737.7382202148438,0.0,473.75030517578125,678.105224609375,0.0,1145.1339111328125,524.8638305664062,0.0,565.174560546875,368.1294860839844,0.0,375.3243103027344,845.255615234375,0.0,984.4981689453125,608.6101684570312,0.0
